,pv panels,st panels,electricity grid,biomethane,dec ground heat pump
1662,0.0,0.0,18.227309859712683,0.0,22.577512250591656
1663,2.073224621843911,0.0,16.506639057928922,0.0,21.734118229284704
1664,5.5514340029634575,1.5938876975885352,13.028429676809377,0.0,20.68857229757537
1665,8.494281434312523,4.980154270837977,10.085582245460312,5.152159166901385,19.76305493094664
1666,10.66744432418992,7.849179850425912,7.912419355582914,1.4229010610150512,18.695899494171087
1667,11.87215626548306,9.625693297872239,6.707707414289775,0.0,17.76332397405949
1668,12.147811203806235,10.189169882653413,6.4320524759666,0.0,17.264795637134778
1669,11.511298969587026,9.50803630879334,6.619340047021781,0.0,16.99048401332072
1670,9.993446233050985,7.712620683912343,8.524262567678708,0.0,17.121478482056517
1671,7.522992237519523,4.873904798778256,11.056871442253312,0.0,17.337641417378006
1672,4.532635254503247,1.6710696622285217,14.19037639803442,0.0,17.48984477903844
1673,1.310804084999968,0.0,18.227309859712683,0.0,17.522790623715746
1674,0.0,0.0,18.227309859712683,0.0,17.408197366914628
1675,0.0,0.0,18.227309859712683,0.0,17.105441799944103
1676,0.0,0.0,18.227309859712683,0.0,16.256307551739127
1677,0.0,0.0,18.227309859712683,0.0,14.390803650520192
1678,0.0,0.0,18.227309859712683,0.0,12.207418693229359
1679,0.0,0.0,17.71973888834667,0.0,11.437520843242195
1680,0.0,0.0,12.971028223227632,0.0,10.405327415532504
1681,0.0,0.0,13.69217009792967,0.0,10.882024205805727
1682,0.0,0.0,14.646332004032008,0.0,11.47183855869962
1683,0.0,0.0,17.16680500760415,0.0,12.490651362597216
1684,0.0,0.0,18.227309859712683,0.0,15.138970047075597
1685,0.0,0.0,18.227309859712683,0.0,18.939344970346482
1686,0.0,0.0,18.227309859712683,0.0,19.981630840931683
1687,1.4767179754105784,0.0,17.103145704362255,0.0,19.18671345222624
1688,4.497236027389406,0.5073047535721653,14.08262765238343,0.0,18.04377452404939
1689,8.190438901443914,4.700699851300079,10.389424778328921,0.0,17.32335765867741
1690,10.27832278009799,7.471943687810107,6.433345115431351,0.0,16.735950183013326
1691,11.423780973476159,9.240063086687405,2.6053495730457623,0.0,15.59475891773542
1692,11.930901528312992,10.15076715595367,0.43997676740398184,0.0,14.841800191337775
1693,11.315838985152851,9.530265493918945,0.6640584401499918,0.0,14.624859201809455
1694,9.877336425318655,7.815005861625782,2.4933501171500243,0.0,14.770934564815386
1695,7.580269019546757,5.172281802092913,8.816567422458677,0.0,15.200510094387488
1696,4.499036197901133,1.8325729853856534,13.258293199930666,0.0,15.717411260663605
1697,1.3280110044412525,0.0,15.874286800552989,0.0,15.866556756290716
1698,0.0,0.0,16.226274958016237,0.0,15.590434773814119
1699,0.0,0.0,16.68605696007788,0.0,15.273495589187757
1700,0.0,0.0,16.963443541393524,0.0,15.086866647609057
1701,0.0,0.0,15.521464577116774,0.0,13.38744856116379
1702,0.0,0.0,13.471141723638466,0.0,11.438868133055953
1703,0.0,0.0,13.001646653954522,0.0,10.835148491644572
1704,0.0,0.0,12.369933807955084,0.0,10.166274780791305
1705,0.0,0.0,12.489811621153828,0.0,10.129413271225458
1706,0.0,0.0,14.080256858240348,0.0,11.258718975150236
1707,0.0,0.0,18.111216364023107,0.0,13.347064801579023
1708,0.0,0.0,18.227309859712683,0.0,15.837243608541764
1709,0.0,0.0,18.227309859712683,0.0,15.648356734074563
1710,0.0,0.0,18.227309859712683,0.0,16.55128630706261
1711,2.142845498252936,0.0,16.4370181815199,0.0,16.03818976093551
1712,5.524600622909475,1.7601659283592823,12.847710034714659,0.0,15.254420337565794
1713,8.432688242378038,5.232516448726823,6.905948099279419,0.0,14.596526709853721
1714,10.441966738495093,7.998843665216266,2.699946244500767,0.0,14.272698927746392
1715,11.560632021137843,9.73999159563742,0.0,0.0,13.584715987115738
1716,11.797496403451373,10.33527045651221,0.0,0.0,13.251492900029628
1717,11.193863824183069,9.72963162127947,0.0,0.0,13.454980096712777
1718,9.752179264987141,7.998119723431881,0.0,0.0,13.730060425369636
1719,7.471881075203178,5.314764929275897,2.0644872416074804,0.0,13.673436306074418
1720,4.466096870543246,2.0029489109369387,8.397666366885435,0.0,14.54721733764806
1721,1.3377157057365112,0.0,12.55369799271023,0.0,14.84889387720366
1722,0.0,0.0,14.452775974903366,0.0,14.691428397796178
1723,0.0,0.0,15.211583729851997,0.0,14.685510126314044
1724,0.0,0.0,15.245105786497893,0.0,14.255178612807612
1725,0.0,0.0,13.893744092115261,0.0,12.584890273364245
1726,0.0,0.0,12.811413511591152,0.0,11.23063037982243
1727,0.0,0.0,11.926470211838812,0.0,10.11074685730681
1728,0.0,0.0,9.8417623604365,0.0,8.128711247068665
1729,0.0,0.0,10.10078089658875,0.0,8.479426433562269
1730,0.0,0.0,11.390748885372943,0.0,9.179224444646021
1731,0.0,0.0,12.74451217661544,0.0,10.525802909252707
1732,0.0,0.0,14.347963281189775,0.0,12.40413464976589
1733,0.0,0.0,16.99330152804218,0.0,15.143210405322392
1734,0.0,0.0,18.227309859712683,0.0,16.72972429091867
1735,1.6494153171288457,0.0,16.727961691075393,0.0,16.190609568893105
1736,4.228371364611922,0.8929071888161775,12.19413495477321,0.0,15.083023864803398
1737,6.95576506371685,3.924235483438914,6.860467091331724,0.0,14.106835632773922
1738,10.008194046252367,7.842361534466751,0.9475916435128937,0.0,13.018329603932562
1739,10.79552654338608,9.000256478861823,0.0,0.0,12.534661315215388
