snapshot,15 MW,31 MW,47 MW,62 MW,78 MW,94 MW,110 MW,126 MW,142 MW,159 MW
2022-01-01 00:00:00,0.9727830828212158,0.9784228851242515,0.9735851836111564,0.9704637288713103,0.9689395758923082,0.9670150260759942,0.9614171212558295,0.9514374158177922,0.9315313805217912,0.8876061145923962
2022-01-01 01:00:00,0.9732185797175925,0.978768139750241,0.9740078461221283,0.9709363376654138,0.9694365726024861,0.9675428174373967,0.9620344844875279,0.952214463951218,0.9326269443979672,0.8894045250422349
2022-01-01 02:00:00,0.9757905249359232,0.980807134727722,0.9765039943911663,0.973727457276711,0.9723717216768043,0.9706598326894672,0.9656804907506052,0.9568035327776674,0.9390970944636755,0.900025526467372
2022-01-01 03:00:00,0.9790805881441963,0.9834154415880124,0.9796970972317028,0.9772978910004035,0.976126399619159,0.9746471560303271,0.9703445057450885,0.9626739247279024,0.9473737881239737,0.9136120390317952
2022-01-01 04:00:00,0.9826185740359301,0.9862202973882949,0.9831308163080615,0.9811373747252241,0.9801640112840813,0.9789349440856661,0.9753599775475216,0.968986680010735,0.9562741719605833,0.9282223631282809
2022-01-01 05:00:00,0.9862162248746581,0.989072454556579,0.9866224419654392,0.9850416078865705,0.9842697136348746,0.9832950418264793,0.9804600307667269,0.9754058942283579,0.9653246527580315,0.9430790771877172
2022-01-01 06:00:00,0.9873167657928912,0.9899449449147701,0.9876905492052335,0.9862359340013035,0.985525670268157,0.9846288193903291,0.9820201647276109,0.9773695666985567,0.9680932439565026,0.9476238266550335
2022-01-01 07:00:00,0.9868775801333993,0.9895967658993297,0.9872643066414676,0.9857593220974141,0.9850244638766974,0.9840965575095667,0.9813975722813378,0.9765859367811568,0.9669884003916528,0.9458101832375468
2022-01-01 08:00:00,0.9857807603578844,0.9887272256005949,0.9861998108798218,0.9845690342313742,0.9837727538768686,0.98276728970686,0.9798427134365643,0.97462890386919,0.9642291703380578,0.9412808004513833
2022-01-01 09:00:00,0.984651055645592,0.9878316146762317,0.9851033993225247,0.9833430590609152,0.9824835150093743,0.9813981676923418,0.9782412366916127,0.9726131950425304,0.9613872128319746,0.9366156173542763
2022-01-01 10:00:00,0.9838621166250165,0.9872061570696594,0.9843377108636298,0.9824868887363098,0.9815831639367965,0.9804420295356809,0.9771228316067364,0.9712055074139261,0.959402507318251,0.9333576465381963
2022-01-01 11:00:00,0.9828990754897349,0.9864426742303083,0.9834030511960316,0.981441779773641,0.9804841244718008,0.9792748919599465,0.975757618232123,0.9694871729715704,0.9569798193774999,0.9293807106387099
2022-01-01 12:00:00,0.9809961626500786,0.9849340768873364,0.9815562184730855,0.9793767057170479,0.9783124869034664,0.9769686965160098,0.9730600366187869,0.9660918448247352,0.9521927299998616,0.9215225183887921
2022-01-01 13:00:00,0.9806443869564444,0.9846551950249204,0.9812148098449015,0.9789949526259314,0.9779110343009074,0.9765423693164448,0.9725613571084119,0.9654641787072559,0.9513077805417394,0.9200698396471187
2022-01-01 14:00:00,0.9810010402643984,0.9849379437780575,0.9815609523408424,0.9793819989888047,0.9783180533226318,0.9769746078387395,0.9730669511565586,0.9661005478514026,0.9522050004387445,0.9215426607885105
2022-01-01 15:00:00,0.9815449160411315,0.9853691193603478,0.9820887997339315,0.9799722224258087,0.9789387339153771,0.9776337467190026,0.9738379529936785,0.9670709741865664,0.9535732091655424,0.9237886282992526
2022-01-01 16:00:00,0.9822793507360209,0.985951366852827,0.9828015901461469,0.980769243709743,0.9797768836937969,0.9785238294973231,0.9748790923921008,0.9683814108705823,0.9554208001078104,0.9268215202463652
2022-01-01 17:00:00,0.9830655032351728,0.9865746153520099,0.9835645742042722,0.9816223900529134,0.9806740547391648,0.9794765905875847,0.9759935472860903,0.9697841265664613,0.9573984956698277,0.9300679839557621
2022-01-01 18:00:00,0.982794239613381,0.986359562108082,0.9833013049032145,0.9813280100602065,0.9803644839276546,0.9791478383107358,0.9756090022122106,0.9693001164788271,0.9567160875345956,0.9289477846244917
2022-01-01 19:00:00,0.9830789395194087,0.9865852674125116,0.9835776145122067,0.9816369713418797,0.9806893884628213,0.9794928744114376,0.9760125946499796,0.9698081006514033,0.9574322968467395,0.9301234698941878
