,biomass boiler,biomethane boiler,biomethane CHP,biomethane CHP generator,biomethane CHP boiler,large scale heat pump,geothermal plant,elec boiler,selling,heating grid
7200,1.14,1.06,0.43,0.43,0.43,3.3027027106479383,25.0,0.99,0.0,0.9060921000039209
7201,1.14,1.06,0.43,0.43,0.43,3.29547915161794,25.0,0.99,0.0,0.9084187392235095
7202,1.14,1.06,0.43,0.43,0.43,3.2532446636015564,25.0,0.99,0.0,0.9146699615349017
7203,1.14,1.06,0.43,0.43,0.43,3.220766947635903,25.0,0.99,0.0,0.9274242892433953
7204,1.14,1.06,0.43,0.43,0.43,3.198403509286828,25.0,0.99,0.0,0.9422163450140744
7205,1.14,1.06,0.43,0.43,0.43,3.174156881521521,25.0,0.99,0.0,0.9585603699691383
7206,1.14,1.06,0.43,0.43,0.43,3.11686071308993,25.0,0.99,0.0,0.9621929197349471
7207,1.14,1.06,0.43,0.43,0.43,3.0496063560344964,25.0,0.99,0.0,0.960447977045818
7208,1.14,1.06,0.43,0.43,0.43,3.1590292222757848,25.0,0.99,0.0,0.9561230454051294
7209,1.14,1.06,0.43,0.43,0.43,3.342774266241473,25.0,0.99,0.0,0.9515927813834302
7210,1.14,1.06,0.43,0.43,0.43,3.520713858083353,25.0,0.99,0.0,0.9466782191115264
7211,1.14,1.06,0.43,0.43,0.43,3.6935710029174382,25.0,0.99,0.0,0.9442508640873731
7212,1.14,1.06,0.43,0.43,0.43,3.8636048603874498,25.0,0.99,0.0,0.9397504328246912
7213,1.14,1.06,0.43,0.43,0.43,3.985522611132245,25.0,0.99,0.0,0.9359148723616413
7214,1.14,1.06,0.43,0.43,0.43,4.047752283222375,25.0,0.99,0.0,0.934083044105722
7215,1.14,1.06,0.43,0.43,0.43,4.071854263326662,25.0,0.99,0.0,0.9335045426261551
7216,1.14,1.06,0.43,0.43,0.43,3.951248191185421,25.0,0.99,0.0,0.9350936369355057
7217,1.14,1.06,0.43,0.43,0.43,3.720997308112886,25.0,0.99,0.0,0.9373419713538241
7218,1.14,1.06,0.43,0.43,0.43,3.568749934346061,25.0,0.99,0.0,0.9425479270377795
7219,1.14,1.06,0.43,0.43,0.43,3.5043569628108293,25.0,0.99,0.0,0.9427869469661215
7220,1.14,1.06,0.43,0.43,0.43,3.4443971760457703,25.0,0.99,0.0,0.9423761305476221
7221,1.14,1.06,0.43,0.43,0.43,3.4352824272919658,25.0,0.99,0.0,0.9347497825523107
7222,1.14,1.06,0.43,0.43,0.43,3.399112169526961,25.0,0.99,0.0,0.9145565309736254
7223,1.14,1.06,0.43,0.43,0.43,3.3457112971428047,25.0,0.99,0.0,0.9017590453147932
7224,1.14,1.06,0.43,0.43,0.43,3.3113961240862366,25.0,0.99,0.0,0.8908320506011733
7225,1.14,1.06,0.43,0.43,0.43,3.323030174862523,25.0,0.99,0.0,0.8949875377034023
7226,1.14,1.06,0.43,0.43,0.43,3.299811005092692,25.0,0.99,0.0,0.9017467664421199
7227,1.14,1.06,0.43,0.43,0.43,3.249695465965466,25.0,0.99,0.0,0.9184037807433423
7228,1.14,1.06,0.43,0.43,0.43,3.2362508980529854,25.0,0.99,0.0,0.9321568469590331
7229,1.14,1.06,0.43,0.43,0.43,3.2639202514725314,25.0,0.99,0.0,0.9498085397859872
7230,1.14,1.06,0.43,0.43,0.43,3.2717757891850097,25.0,0.99,0.0,0.9551960876237828
7231,1.14,1.06,0.43,0.43,0.43,3.2782199580537124,25.0,0.99,0.0,0.9535299169472022
7232,1.14,1.06,0.43,0.43,0.43,3.2696311178115125,25.0,0.99,0.0,0.9475909905573666
7233,1.14,1.06,0.43,0.43,0.43,3.4058590879258506,25.0,0.99,0.0,0.9444474079348679
7234,1.14,1.06,0.43,0.43,0.43,3.571927280148523,25.0,0.99,0.0,0.9388192225300204
7235,1.14,1.06,0.43,0.43,0.43,3.8357767845190103,25.0,0.99,0.0,0.9345447032018211
7236,1.14,1.06,0.43,0.43,0.43,3.9620332743723536,25.0,0.99,0.0,0.9254445283693915
7237,1.14,1.06,0.43,0.43,0.43,4.099878976005451,25.0,0.99,0.0,0.926022633890191
7238,1.14,1.06,0.43,0.43,0.43,4.152814780498995,25.0,0.99,0.0,0.9235066920947191
7239,1.14,1.06,0.43,0.43,0.43,4.098941090308517,25.0,0.99,0.0,0.9213869020229273
7240,1.14,1.06,0.43,0.43,0.43,3.968340916627138,25.0,0.99,0.0,0.9229150833388757
7241,1.14,1.06,0.43,0.43,0.43,3.7126605304417617,25.0,0.99,0.0,0.9282264708155004
7242,1.14,1.06,0.43,0.43,0.43,3.5537038622287964,25.0,0.99,0.0,0.9315134557606819
7243,1.14,1.06,0.43,0.43,0.43,3.4811481497642816,25.0,0.99,0.0,0.9318266136839698
7244,1.14,1.06,0.43,0.43,0.43,3.418647247260491,25.0,0.99,0.0,0.9336890081717575
7245,1.14,1.06,0.43,0.43,0.43,3.36118170429183,25.0,0.99,0.0,0.9258713477452899
7246,1.14,1.06,0.43,0.43,0.43,3.328865625116481,25.0,0.99,0.0,0.9077719531252196
7247,1.14,1.06,0.43,0.43,0.43,3.28467939182519,25.0,0.99,0.0,0.899942302141387
7248,1.14,1.06,0.43,0.43,0.43,3.2832426407470776,25.0,0.99,0.0,0.8995531390997646
7249,1.14,1.06,0.43,0.43,0.43,3.2419036029199715,25.0,0.99,0.0,0.9054730813667381
7250,1.14,1.06,0.43,0.43,0.43,3.322301608576208,25.0,0.99,0.0,0.9227957345055704
7251,1.14,1.06,0.43,0.43,0.43,3.188678230893911,25.0,0.99,0.0,0.9408462608808329
7252,1.14,1.06,0.43,0.43,0.43,3.1385400286798446,25.0,0.99,0.0,0.9509841306869008
7253,1.14,1.06,0.43,0.43,0.43,3.240489314658726,25.0,0.99,0.0,0.9454129626648997
7254,1.14,1.06,0.43,0.43,0.43,3.15286562456697,25.0,0.99,0.0,0.9529137607572156
7255,1.14,1.06,0.43,0.43,0.43,3.1161861403317515,25.0,0.99,0.0,0.94825266942457
7256,1.14,1.06,0.43,0.43,0.43,3.147399004444226,25.0,0.99,0.0,0.9407159390725244
7257,1.14,1.06,0.43,0.43,0.43,3.3354452387822424,25.0,0.99,0.0,0.9375934638996836
7258,1.14,1.06,0.43,0.43,0.43,3.498924976327398,25.0,0.99,0.0,0.9335495067400292
7259,1.14,1.06,0.43,0.43,0.43,3.700197425432664,25.0,0.99,0.0,0.929154482277692
7260,1.14,1.06,0.43,0.43,0.43,3.87147519432859,25.0,0.99,0.0,0.9241227737806379
7261,1.14,1.06,0.43,0.43,0.43,4.021987839105931,25.0,0.99,0.0,0.9243052217985722
7262,1.14,1.06,0.43,0.43,0.43,4.092383107460564,25.0,0.99,0.0,0.9225412954932781
7263,1.14,1.06,0.43,0.43,0.43,4.093319189479277,25.0,0.99,0.0,0.9237155812894214
7264,1.14,1.06,0.43,0.43,0.43,3.898732054694424,25.0,0.99,0.0,0.9253151115283577
7265,1.14,1.06,0.43,0.43,0.43,3.624038928099256,25.0,0.99,0.0,0.9299020203605608
7266,1.14,1.06,0.43,0.43,0.43,3.654927601048952,25.0,0.99,0.0,0.9344298038360996
7267,1.14,1.06,0.43,0.43,0.43,3.5560744805812137,25.0,0.99,0.0,0.9362934668270418
7268,1.14,1.06,0.43,0.43,0.43,3.336909497634768,25.0,0.99,0.0,0.936249474431076
7269,1.14,1.06,0.43,0.43,0.43,3.3391073351429736,25.0,0.99,0.0,0.929289924467561
7270,1.14,1.06,0.43,0.43,0.43,3.3493869495722977,25.0,0.99,0.0,0.911690133521242
7271,1.14,1.06,0.43,0.43,0.43,3.3656176064426706,25.0,0.99,0.0,0.8924920666137743
7272,1.14,1.06,0.43,0.43,0.43,3.3479161063413696,25.0,0.99,0.0,0.9166384545743995
7273,1.14,1.06,0.43,0.43,0.43,3.160400877201893,25.0,0.99,0.0,0.9223337513692849
7274,1.14,1.06,0.43,0.43,0.43,3.1121423875426504,25.0,0.99,0.0,0.9293628521854586
7275,1.14,1.06,0.43,0.43,0.43,3.0793534461086445,25.0,0.99,0.0,0.9397504287451619
7276,1.14,1.06,0.43,0.43,0.43,3.0254061384367685,25.0,0.99,0.0,0.9522261594818567
7277,1.14,1.06,0.43,0.43,0.43,2.986651370772944,25.0,0.99,0.0,0.9637739186228517
7278,1.14,1.06,0.43,0.43,0.43,2.9745036349652985,25.0,0.99,0.0,0.9664511038897423
7279,1.14,1.06,0.43,0.43,0.43,3.0456662304548203,25.0,0.99,0.0,0.963584650493001
7280,1.14,1.06,0.43,0.43,0.43,3.0713869101050686,25.0,0.99,0.0,0.9600259347579377
7281,1.14,1.06,0.43,0.43,0.43,3.2362508980529854,25.0,0.99,0.0,0.9560749163526839
7282,1.14,1.06,0.43,0.43,0.43,3.387157276911202,25.0,0.99,0.0,0.9521777801707605
7283,1.14,1.06,0.43,0.43,0.43,3.454304316869988,25.0,0.99,0.0,0.9480449122641713
7284,1.14,1.06,0.43,0.43,0.43,3.5990724827330887,25.0,0.99,0.0,0.944950393456075
7285,1.14,1.06,0.43,0.43,0.43,3.6943985251028018,25.0,0.99,0.0,0.9425537223800072
7286,1.14,1.06,0.43,0.43,0.43,3.7486688080328983,25.0,0.99,0.0,0.9426033232321804
7287,1.14,1.06,0.43,0.43,0.43,3.7218322230550087,25.0,0.99,0.0,0.9408204907028617
7288,1.14,1.06,0.43,0.43,0.43,3.647583350639183,25.0,0.99,0.0,0.9430140725500816
7289,1.14,1.06,0.43,0.43,0.43,3.530101864579718,25.0,0.99,0.0,0.9451703893046906
7290,1.14,1.06,0.43,0.43,0.43,3.387157276911202,25.0,0.99,0.0,0.949260269687708
7291,1.14,1.06,0.43,0.43,0.43,3.2767866028233974,25.0,0.99,0.0,0.9506264014777238
7292,1.14,1.06,0.43,0.43,0.43,3.201885462149682,25.0,0.99,0.0,0.949604455537472
7293,1.14,1.06,0.43,0.43,0.43,3.2969223427519867,25.0,0.99,0.0,0.9432162432502459
7294,1.14,1.06,0.43,0.43,0.43,3.26891660295538,25.0,0.99,0.0,0.9263890311811471
7295,1.14,1.06,0.43,0.43,0.43,3.2074660703701547,25.0,0.99,0.0,0.9123920942366641
7296,1.14,1.06,0.43,0.43,0.43,3.179679430824874,25.0,0.99,0.0,0.9230265422875286
7297,1.14,1.06,0.43,0.43,0.43,3.0793534461086445,25.0,0.99,0.0,0.9283560366833681
7298,1.14,1.06,0.43,0.43,0.43,3.096699659408892,25.0,0.99,0.0,0.9338004311514878
7299,1.14,1.06,0.43,0.43,0.43,3.113489603825826,25.0,0.99,0.0,0.9445904307642143
7300,1.14,1.06,0.43,0.43,0.43,3.1242926121001164,25.0,0.99,0.0,0.9563662698983892
7301,1.14,1.06,0.43,0.43,0.43,3.094692188981719,25.0,0.99,0.0,0.9673330264403066
7302,1.14,1.06,0.43,0.43,0.43,3.0535526110741302,25.0,0.99,0.0,0.969686825898377
7303,1.14,1.06,0.43,0.43,0.43,3.032576604257978,25.0,0.99,0.0,0.9679003873400699
7304,1.14,1.06,0.43,0.43,0.43,3.1310673775609623,25.0,0.99,0.0,0.9645048543022186
7305,1.14,1.06,0.43,0.43,0.43,3.2039768212845923,25.0,0.99,0.0,0.9608656499555895
7306,1.14,1.06,0.43,0.43,0.43,3.3077705293745274,25.0,0.99,0.0,0.9574078944204698
7307,1.14,1.06,0.43,0.43,0.43,3.482689643730764,25.0,0.99,0.0,0.9535765033371486
7308,1.14,1.06,0.43,0.43,0.43,3.574312521457704,25.0,0.99,0.0,0.9509557797275647
7309,1.14,1.06,0.43,0.43,0.43,3.644324934767364,25.0,0.99,0.0,0.9481784379520053
7310,1.14,1.06,0.43,0.43,0.43,3.660652088571416,25.0,0.99,0.0,0.9471045716302687
7311,1.14,1.06,0.43,0.43,0.43,3.647583350639183,25.0,0.99,0.0,0.946522761049133
7312,1.14,1.06,0.43,0.43,0.43,3.5990724827330887,25.0,0.99,0.0,0.9473808785640958
7313,1.14,1.06,0.43,0.43,0.43,3.5246218753892675,25.0,0.99,0.0,0.9492055884732604
7314,1.14,1.06,0.43,0.43,0.43,3.421664610055729,25.0,0.99,0.0,0.9528072821183979
7315,1.14,1.06,0.43,0.43,0.43,3.4178934064413684,25.0,0.99,0.0,0.9535452802038362
7316,1.14,1.06,0.43,0.43,0.43,3.348651430873736,25.0,0.99,0.0,0.952882620585497
7317,1.14,1.06,0.43,0.43,0.43,3.304149705801401,25.0,0.99,0.0,0.9468338868420978
7318,1.14,1.06,0.43,0.43,0.43,3.3070459832036567,25.0,0.99,0.0,0.9306901221541111
7319,1.14,1.06,0.43,0.43,0.43,3.221468828774066,25.0,0.99,0.0,0.9202220643767944
7320,1.14,1.06,0.43,0.43,0.43,3.1494476506499938,25.0,0.99,0.0,0.934544172071529
7321,1.14,1.06,0.43,0.43,0.43,3.096699659408892,25.0,0.99,0.0,0.9390781272378865
7322,1.14,1.06,0.43,0.43,0.43,3.120236211339141,25.0,0.99,0.0,0.9437105496570528
7323,1.14,1.06,0.43,0.43,0.43,3.1351407142430445,25.0,0.99,0.0,0.9528862664064468
7324,1.14,1.06,0.43,0.43,0.43,3.1344613825924537,25.0,0.99,0.0,0.9628962414544534
7325,1.14,1.06,0.43,0.43,0.43,3.1141634748799287,25.0,0.99,0.0,0.9722184605795235
7326,1.14,1.06,0.43,0.43,0.43,3.1297110127141115,25.0,0.99,0.0,0.9742180003275719
7327,1.14,1.06,0.43,0.43,0.43,3.104073790598296,25.0,0.99,0.0,0.9726976934110215
7328,1.14,1.06,0.43,0.43,0.43,3.123616105250138,25.0,0.99,0.0,0.9698093968157011
7329,1.14,1.06,0.43,0.43,0.43,3.2270905026444585,25.0,0.99,0.0,0.9667130158661246
7330,1.14,1.06,0.43,0.43,0.43,3.3508585697076176,25.0,0.99,0.0,0.9637709783476505
7331,1.14,1.06,0.43,0.43,0.43,3.4443971760457703,25.0,0.99,0.0,0.9605114593350839
7332,1.14,1.06,0.43,0.43,0.43,3.485775094197039,25.0,0.99,0.0,0.9582813843089865
7333,1.14,1.06,0.43,0.43,0.43,3.4919558595680056,25.0,0.99,0.0,0.9559175396719312
7334,1.14,1.06,0.43,0.43,0.43,3.4880913387741628,25.0,0.99,0.0,0.9550046581732007
7335,1.14,1.06,0.43,0.43,0.43,3.4788374464631477,25.0,0.99,0.0,0.9545090230266343
7336,1.14,1.06,0.43,0.43,0.43,3.439836172291181,25.0,0.99,0.0,0.9552383718290824
7337,1.14,1.06,0.43,0.43,0.43,3.293315788648453,25.0,0.99,0.0,0.9567900104873847
7338,1.14,1.06,0.43,0.43,0.43,3.2518244256204056,25.0,0.99,0.0,0.9598540791875317
7339,1.14,1.06,0.43,0.43,0.43,3.2025823994651117,25.0,0.99,0.0,0.9604787942673113
7340,1.14,1.06,0.43,0.43,0.43,3.001436419786492,25.0,0.99,0.0,0.9599135328577066
7341,1.14,1.06,0.43,0.43,0.43,2.988574882026315,25.0,0.99,0.0,0.9547631989001162
7342,1.14,1.06,0.43,0.43,0.43,2.961146226010812,25.0,0.99,0.0,0.9410229120872509
7343,1.14,1.06,0.43,0.43,0.43,2.891728915422616,25.0,0.99,0.0,0.9321404122129893
7344,1.14,1.06,0.43,0.43,0.43,2.8665841415686697,25.0,0.99,0.0,0.9535941120122089
7345,1.14,1.06,0.43,0.43,0.43,2.835070224965325,25.0,0.99,0.0,0.9556403123463576
7346,1.14,1.06,0.43,0.43,0.43,2.8598827580378487,25.0,0.99,0.0,0.958993605001504
7347,1.14,1.06,0.43,0.43,0.43,2.858058377695719,25.0,0.99,0.0,0.9643065517818596
7348,1.14,1.06,0.43,0.43,0.43,2.8453268153858886,25.0,0.99,0.0,0.9699429579268601
7349,1.14,1.06,0.43,0.43,0.43,2.8320620434552417,25.0,0.99,0.0,0.9755959419284513
7350,1.14,1.06,0.43,0.43,0.43,2.823659526547429,25.0,0.99,0.0,0.9778330346566386
7351,1.14,1.06,0.43,0.43,0.43,2.82306049437183,25.0,0.99,0.0,0.9777056063056215
7352,1.14,1.06,0.43,0.43,0.43,2.86109978940431,25.0,0.99,0.0,0.9756623074069803
7353,1.14,1.06,0.43,0.43,0.43,2.933392353836308,25.0,0.99,0.0,0.9737768379088122
7354,1.14,1.06,0.43,0.43,0.43,3.0351891106734192,25.0,0.99,0.0,0.9719239560409789
7355,1.14,1.06,0.43,0.43,0.43,3.168645859161614,25.0,0.99,0.0,0.970474548599384
7356,1.14,1.06,0.43,0.43,0.43,3.2447344062587398,25.0,0.99,0.0,0.9695458397171588
7357,1.14,1.06,0.43,0.43,0.43,3.3128476995347604,25.0,0.99,0.0,0.9691230527099989
7358,1.14,1.06,0.43,0.43,0.43,3.3084952663909024,25.0,0.99,0.0,0.9688796073839062
7359,1.14,1.06,0.43,0.43,0.43,3.313573774115121,25.0,0.99,0.0,0.96911381571905
7360,1.14,1.06,0.43,0.43,0.43,3.2660604200029097,25.0,0.99,0.0,0.9700028537643157
7361,1.14,1.06,0.43,0.43,0.43,3.220766947635903,25.0,0.99,0.0,0.9700697653731492
7362,1.14,1.06,0.43,0.43,0.43,3.181753364351721,25.0,0.99,0.0,0.9703743310129135
7363,1.14,1.06,0.43,0.43,0.43,3.1713999312314827,25.0,0.99,0.0,0.9703600999348716
7364,1.14,1.06,0.43,0.43,0.43,3.160400877201893,25.0,0.99,0.0,0.9687276439964371
7365,1.14,1.06,0.43,0.43,0.43,3.150814305409255,25.0,0.99,0.0,0.9636350557558294
7366,1.14,1.06,0.43,0.43,0.43,3.1460341302963557,25.0,0.99,0.0,0.9565417137549116
7367,1.14,1.06,0.43,0.43,0.43,3.1081049414605872,25.0,0.99,0.0,0.9524763989919804
7368,1.14,1.06,0.43,0.43,0.43,3.139220423181395,25.0,0.99,0.0,0.9579161178077915
7369,1.14,1.06,0.43,0.43,0.43,3.2144582831588875,25.0,0.99,0.0,0.9595892632809466
7370,1.14,1.06,0.43,0.43,0.43,3.216559519344488,25.0,0.99,0.0,0.9620581884214128
7371,1.14,1.06,0.43,0.43,0.43,3.197012002835824,25.0,0.99,0.0,0.9667044122353217
7372,1.14,1.06,0.43,0.43,0.43,3.1460341302963557,25.0,0.99,0.0,0.9719597615353435
7373,1.14,1.06,0.43,0.43,0.43,3.106088579843987,25.0,0.99,0.0,0.9782607476560133
7374,1.14,1.06,0.43,0.43,0.43,3.0766951769734363,25.0,0.99,0.0,0.9804059134699824
7375,1.14,1.06,0.43,0.43,0.43,3.0601433541013296,25.0,0.99,0.0,0.9803184877792387
7376,1.14,1.06,0.43,0.43,0.43,3.043042879832214,25.0,0.99,0.0,0.9785642176312473
7377,1.14,1.06,0.43,0.43,0.43,3.04107714940258,25.0,0.99,0.0,0.9769256899935286
7378,1.14,1.06,0.43,0.43,0.43,3.04107714940258,25.0,0.99,0.0,0.9752787588750356
7379,1.14,1.06,0.43,0.43,0.43,3.062784438919093,25.0,0.99,0.0,0.9738870090521279
7380,1.14,1.06,0.43,0.43,0.43,3.0840120642010267,25.0,0.99,0.0,0.9729784810077347
7381,1.14,1.06,0.43,0.43,0.43,3.080683616065217,25.0,0.99,0.0,0.9726054836414293
7382,1.14,1.06,0.43,0.43,0.43,3.074703285405339,25.0,0.99,0.0,0.9723417150612097
7383,1.14,1.06,0.43,0.43,0.43,3.0700615641605915,25.0,0.99,0.0,0.9723521094280178
7384,1.14,1.06,0.43,0.43,0.43,3.0463224928666364,25.0,0.99,0.0,0.9730573195812842
7385,1.14,1.06,0.43,0.43,0.43,3.005953671532542,25.0,0.99,0.0,0.9736273563681224
7386,1.14,1.06,0.43,0.43,0.43,2.897901956701791,25.0,0.99,0.0,0.973803509764642
7387,1.14,1.06,0.43,0.43,0.43,2.8923455077021343,25.0,0.99,0.0,0.9736561616150723
7388,1.14,1.06,0.43,0.43,0.43,2.8671942938533337,25.0,0.99,0.0,0.9723605075433559
7389,1.14,1.06,0.43,0.43,0.43,2.881270984402263,25.0,0.99,0.0,0.9679734531093166
7390,1.14,1.06,0.43,0.43,0.43,2.8671942938533337,25.0,0.99,0.0,0.9617160196457064
7391,1.14,1.06,0.43,0.43,0.43,2.8260571838678405,25.0,0.99,0.0,0.9571266581593595
7392,1.14,1.06,0.43,0.43,0.43,2.8453268153858886,25.0,0.99,0.0,0.9610504686414943
7393,1.14,1.06,0.43,0.43,0.43,2.888032678403575,25.0,0.99,0.0,0.9616029995521165
7394,1.14,1.06,0.43,0.43,0.43,2.908432525553521,25.0,0.99,0.0,0.9653777583984667
7395,1.14,1.06,0.43,0.43,0.43,2.9290058501020733,25.0,0.99,0.0,0.9700968171796874
7396,1.14,1.06,0.43,0.43,0.43,2.9352747013623195,25.0,0.99,0.0,0.9751016700766585
7397,1.14,1.06,0.43,0.43,0.43,2.933392353836308,25.0,0.99,0.0,0.9801428405336164
7398,1.14,1.06,0.43,0.43,0.43,2.9440782136325474,25.0,0.99,0.0,0.981629921946773
7399,1.14,1.06,0.43,0.43,0.43,2.96051195957344,25.0,0.99,0.0,0.9810093727027722
7400,1.14,1.06,0.43,0.43,0.43,2.9655906681225623,25.0,0.99,0.0,0.9794217664319725
7401,1.14,1.06,0.43,0.43,0.43,2.9770561095168024,25.0,0.99,0.0,0.9777858303482967
7402,1.14,1.06,0.43,0.43,0.43,2.99885879713552,25.0,0.99,0.0,0.9766586705873657
7403,1.14,1.06,0.43,0.43,0.43,3.012421074849333,25.0,0.99,0.0,0.9752618282259693
7404,1.14,1.06,0.43,0.43,0.43,3.0351891106734192,25.0,0.99,0.0,0.9723942450440635
7405,1.14,1.06,0.43,0.43,0.43,3.080018444760904,25.0,0.99,0.0,0.9718752520499327
7406,1.14,1.06,0.43,0.43,0.43,3.080018444760904,25.0,0.99,0.0,0.9723938747896869
7407,1.14,1.06,0.43,0.43,0.43,3.082014476839485,25.0,0.99,0.0,0.9731761676506653
7408,1.14,1.06,0.43,0.43,0.43,3.0713869101050686,25.0,0.99,0.0,0.9742174297024854
7409,1.14,1.06,0.43,0.43,0.43,3.0621239108989995,25.0,0.99,0.0,0.9753402334739006
7410,1.14,1.06,0.43,0.43,0.43,3.024755289135811,25.0,0.99,0.0,0.9748882406181667
7411,1.14,1.06,0.43,0.43,0.43,3.00466219468144,25.0,0.99,0.0,0.9753049166944068
7412,1.14,1.06,0.43,0.43,0.43,3.018905213613792,25.0,0.99,0.0,0.9743734549497466
7413,1.14,1.06,0.43,0.43,0.43,2.9956405101327634,25.0,0.99,0.0,0.9718046514876132
7414,1.14,1.06,0.43,0.43,0.43,2.961780655815902,25.0,0.99,0.0,0.9651114991973682
7415,1.14,1.06,0.43,0.43,0.43,2.9377867574245973,25.0,0.99,0.0,0.9616541395542726
7416,1.14,1.06,0.43,0.43,0.43,2.912782009846256,25.0,0.99,0.0,0.9711711735139443
7417,1.14,1.06,0.43,0.43,0.43,2.903471243305705,25.0,0.99,0.0,0.9692726522340086
7418,1.14,1.06,0.43,0.43,0.43,2.873916284195095,25.0,0.99,0.0,0.9728712641549363
7419,1.14,1.06,0.43,0.43,0.43,2.8665841415686697,25.0,0.99,0.0,0.9773758733224515
7420,1.14,1.06,0.43,0.43,0.43,2.8556280464763075,25.0,0.99,0.0,0.981656969613987
7421,1.14,1.06,0.43,0.43,0.43,2.8010033189001384,25.0,0.99,0.0,0.9807204148735897
7422,1.14,1.06,0.43,0.43,0.43,2.785038220747296,25.0,0.99,0.0,0.9817040715518118
7423,1.14,1.06,0.43,0.43,0.43,2.7779777478679115,25.0,0.99,0.0,0.9805203954445875
7424,1.14,1.06,0.43,0.43,0.43,2.789757189047896,25.0,0.99,0.0,0.9795827510387792
7425,1.14,1.06,0.43,0.43,0.43,2.873916284195095,25.0,0.99,0.0,0.9780807917612044
7426,1.14,1.06,0.43,0.43,0.43,2.916516364302996,25.0,0.99,0.0,0.9772812920279981
7427,1.14,1.06,0.43,0.43,0.43,2.9713167404860146,25.0,0.99,0.0,0.9759979509953599
7428,1.14,1.06,0.43,0.43,0.43,3.0280112198325084,25.0,0.99,0.0,0.9750323707490137
7429,1.14,1.06,0.43,0.43,0.43,3.080018444760904,25.0,0.99,0.0,0.9755610159007533
7430,1.14,1.06,0.43,0.43,0.43,3.100719298790541,25.0,0.99,0.0,0.974982857453159
7431,1.14,1.06,0.43,0.43,0.43,3.1175354614074773,25.0,0.99,0.0,0.9764599722761698
7432,1.14,1.06,0.43,0.43,0.43,3.0766951769734363,25.0,0.99,0.0,0.9777148053286221
7433,1.14,1.06,0.43,0.43,0.43,2.936530406466034,25.0,0.99,0.0,0.9782304073527819
7434,1.14,1.06,0.43,0.43,0.43,2.86109978940431,25.0,0.99,0.0,0.9784516421651732
7435,1.14,1.06,0.43,0.43,0.43,2.836876977715657,25.0,0.99,0.0,0.9792078183959392
7436,1.14,1.06,0.43,0.43,0.43,2.858058377695719,25.0,0.99,0.0,0.978352977543087
7437,1.14,1.06,0.43,0.43,0.43,2.9109169883086623,25.0,0.99,0.0,0.9765946309765617
7438,1.14,1.06,0.43,0.43,0.43,2.954810905081876,25.0,0.99,0.0,0.9712862670299486
7439,1.14,1.06,0.43,0.43,0.43,3.098708695536263,25.0,0.99,0.0,0.96784667342982
7440,1.14,1.06,0.43,0.43,0.43,3.133103250097037,25.0,0.99,0.0,0.961460694928981
7441,1.14,1.06,0.43,0.43,0.43,3.161773248180742,25.0,0.99,0.0,0.9630350261248082
7442,1.14,1.06,0.43,0.43,0.43,3.148764590511246,25.0,0.99,0.0,0.965885783182338
7443,1.14,1.06,0.43,0.43,0.43,3.14262505672868,25.0,0.99,0.0,0.9702524043470941
7444,1.14,1.06,0.43,0.43,0.43,3.120911838254541,25.0,0.99,0.0,0.9747167612293325
7445,1.14,1.06,0.43,0.43,0.43,3.0601433541013296,25.0,0.99,0.0,0.9792042125015182
7446,1.14,1.06,0.43,0.43,0.43,3.005953671532542,25.0,0.99,0.0,0.9811157722274404
7447,1.14,1.06,0.43,0.43,0.43,2.991784044717927,25.0,0.99,0.0,0.9804985567823508
7448,1.14,1.06,0.43,0.43,0.43,3.0496063560344964,25.0,0.99,0.0,0.9790736710503017
7449,1.14,1.06,0.43,0.43,0.43,3.164520140043805,25.0,0.99,0.0,0.9776314431773956
7450,1.14,1.06,0.43,0.43,0.43,3.259644970015661,25.0,0.99,0.0,0.9757528385736394
7451,1.14,1.06,0.43,0.43,0.43,3.360443070773887,25.0,0.99,0.0,0.974828336062276
7452,1.14,1.06,0.43,0.43,0.43,3.4474418845328088,25.0,0.99,0.0,0.9736960443652919
7453,1.14,1.06,0.43,0.43,0.43,3.4749903704450538,25.0,0.99,0.0,0.9732733484544916
7454,1.14,1.06,0.43,0.43,0.43,3.487319051718085,25.0,0.99,0.0,0.9732036203715585
7455,1.14,1.06,0.43,0.43,0.43,3.486546970213681,25.0,0.99,0.0,0.9740260710385011
7456,1.14,1.06,0.43,0.43,0.43,3.391634428932204,25.0,0.99,0.0,0.9745429095629696
7457,1.14,1.06,0.43,0.43,0.43,3.144669967634105,25.0,0.99,0.0,0.9754116549584488
7458,1.14,1.06,0.43,0.43,0.43,3.072049841010662,25.0,0.99,0.0,0.9755278331748826
7459,1.14,1.06,0.43,0.43,0.43,3.0463224928666364,25.0,0.99,0.0,0.9754719228705286
7460,1.14,1.06,0.43,0.43,0.43,3.00466219468144,25.0,0.99,0.0,0.9740548938822906
7461,1.14,1.06,0.43,0.43,0.43,2.941559689311588,25.0,0.99,0.0,0.9702283531459123
7462,1.14,1.06,0.43,0.43,0.43,2.9140261556227345,25.0,0.99,0.0,0.9640621341891138
7463,1.14,1.06,0.43,0.43,0.43,2.873916284195095,25.0,0.99,0.0,0.9598576626892467
7464,1.14,1.06,0.43,0.43,0.43,2.848957434959858,25.0,0.99,0.0,0.9635830203854356
7465,1.14,1.06,0.43,0.43,0.43,2.82785703318312,25.0,0.99,0.0,0.9651822480407152
